UMAP1,UMAP2,Feature,Density
6.4689646,5.6348352,STEREO mission and solar stereoscopy,0.003292890450617693
6.0009675,9.186587,Radio galaxies observational studies,0.00770551098735147
9.144518,9.714827,Coatings for optical and cryogenic applications,0.0014364958341620809
8.366225,7.4339385,Specific physical phenomena in space,0.0035801896174501094
2.9633412,8.662774,"Detailed studies of NGC 1851, NGC 147, NGC 185.",0.0025893758241434433
10.1345,7.2445517,Superluminal motion in theoretical physics,0.0031308242539429968
8.627018,7.528969,Tilt in astrophysical phenomena,0.005451317524512512
4.347147,9.200626,High Galactic Latitudes,0.011838199002556227
5.1693172,7.9290605,Stellar mass function and evolution,0.005834383080289067
9.208234,8.350265,Foreground removal in 21-cm and CMB studies,0.010353819973922075
8.839571,6.2756124,Turbulence and related phenomena,0.03677429335454927
8.2838335,9.530561,First G-APD Cherenkov Telescope (FACT),0.00044199871820371723
10.309814,6.719348,Features in primordial power spectrum,0.030615777880910813
5.12156,8.266723,Formation processes in early stellar systems,0.03324198693157123
3.7242982,9.633315,Tadpole Galaxies,0.0033444569677414603
3.3257163,9.087139,Circinus Galaxy,0.002147377105939726
10.101166,7.0662727,Trans-Planckian Censorship Conjecture (TCC),0.00276617531142493
12.037721,6.528267,K-mouflage models in modified gravity,0.00045304868615881017
9.602778,7.451734,λ parameter in astrophysics,0.009558222281155385
7.6549506,5.922027,Force-free magnetic fields in astrophysics,0.002744075375514744
8.359122,6.988272,Cooling mechanisms in astrophysics,0.013388877838920933
5.9991755,8.773621,Lyman Alpha Emitters and High-Redshift Galaxies,0.003005591283785277
3.7334306,6.601842,White dwarf systems and phenomena,0.0029171915401445337
11.038252,6.2148795,Branes in string theory and cosmology,0.004383153955520196
7.0277977,8.208075,Detection of prebiotic molecules in ISM,0.006666813999572734
8.465879,2.586826,Gravitational Flexion in Weak Lensing,0.0007661311115531098
4.1078763,5.3265295,Pulsar emission mechanisms and subpulse modulation,0.0030092746064369746
5.3544,11.869246,Habitability of planets and galaxies,0.0068693967454161045
5.0493913,8.702055,Star formation laws and SFR in galaxies,0.025396509683455252
9.243974,8.322277,CMB map-making techniques and methods,0.0027919585699868136
5.4576607,11.837628,Exoplanetary Atmospheres,0.04234347720391611
6.563723,9.756553,COSMOS survey-related studies,0.007477144982946216
4.8824844,7.311317,Cepheid Period-Luminosity Relations,0.007462411692339426
7.541955,9.875176,Deep astronomical surveys,0.038991653590871256
11.609651,6.5065503,Gravitational and Cosmic Shear,0.015267372391286732
4.9268813,10.408681,Space debris detection and mitigation,0.002011094167826913
7.9353266,10.065381,Molonglo Observatory radio surveys at 843 MHz,0.0015543621590164056
7.4944887,9.597188,LOFT mission and X-ray timing,0.0020295107810854016
7.104816,8.788318,Compact Steep Spectrum (CSS) sources,0.0033297236771346697
5.5405197,8.671468,Molecular gas and star formation studies,0.003808555621855363
4.7951746,4.9081903,Binary neutron star quasiequilibrium sequences,0.0029392914760547196
8.176897,9.764332,CERN Axion Solar Telescope (CAST) research,0.0012044465071051294
6.0592356,12.256474,Discovery of transiting exoplanets,0.0006077482375301111
3.3931823,9.466874,Dwarf Spheroidal Galaxies (dSphs),0.006832563518899128
5.0477567,7.537239,Mira variables,0.008630024972927579
4.3134847,6.421445,Eclipsing Binaries,0.0171900668154729
7.550122,9.972713,Hubble Ultra Deep Field (HUDF) and Deep Field Imaging,0.0020700273302540757
8.419588,6.0056033,Injection in particle acceleration,0.00869264145800644
3.3810554,9.35177,Tucana dwarf galaxy and related structures,0.001952161005399751
2.90719,8.612164,NGC 891 and its halo,0.0041363713378564535
9.218052,9.581437,Real-time detection of transient events,0.008537941906635137
11.893952,6.239229,Relativistic effects in gravitational fields,0.003027691219695463
10.362826,4.0808444,Einasto profile in dark matter haloes,0.001952161005399751
8.561564,7.002202,Jet launching mechanisms in astrophysics,0.0029871746705267886
10.286424,7.888076,Uncertainties in astrophysical measurements and models,0.023941597236034683
10.856336,10.368996,Biographical memoirs of notable scientists,0.0014180792209035928
7.4540734,10.006422,Far-infrared and X-ray instrumentation,0.004165837919070035
6.0408883,12.264345,Transit Timing Variations (TTVs) in Exoplanets,0.0018969111656242865
3.9040146,5.6269016,Crab Nebula and Pulsar Phenomena,0.003749622459428201
6.861117,4.8144574,Magnetic Bright Points in Solar Photosphere,0.002512026048457793
6.3636036,10.604503,Detailed studies of specific small Solar System bodies,0.0015064789645443362
10.082523,7.3502254,PIERNIK MHD code and multi-fluid dynamics,0.0008397975645870627
5.196455,7.9263873,Massive Young Stellar Objects (MYSOs),0.002088443943512564
4.2829995,8.385637,Multiple stellar populations in star clusters,0.0012781129601390823
3.023978,5.9885855,Vela Pulsar and Supernova Remnant,0.0027735419567283255
9.609823,7.541173,Logarithmic transformations in astrophysics,0.021234355087036916
5.646013,8.264507,Luminous Blue Variables (LBVs),0.0037643557500349916
9.230265,9.467301,Tomography in Astronomy,0.007679727728789587
6.1363516,11.71922,Planet Nine Hypothesis and TNOs,0.0015985620308367773
6.73154,6.91919,Fluorine nucleosynthesis and abundance,0.001104996795509293
8.5743685,7.852797,Uniformity in astronomical contexts,0.002530442661716281
4.804999,4.8347125,Neutron star kicks,0.002136327137984633
4.7623625,7.541806,PG 1159 stars and related studies,0.0023204932705695154
10.308813,6.4595013,Spacetime foam,0.001499112319240941
5.5891156,7.7657957,Isochrone potentials and properties,0.0018232447125903334
4.487265,8.681038,Giant Molecular Clouds (GMCs),0.0033518236130448556
8.670419,4.3907633,ARIANNA experiment and UHE neutrino detection,0.0011749799258915482
8.727974,4.1382394,AMANDA/IceCube neutrino telescopes at South Pole,0.001145513344677967
6.4896164,5.4645495,Solar models and helioseismic agreement,0.0016980117424326136
10.572692,6.3998084,Theoretical Cosmology and Quantum Astrophysics,0.004740436252734867
7.2939897,10.00882,Observations of Mira stars using interferometry,0.0015727787722748937
12.007356,6.354889,Bigravity theory and its implications,0.0013002128960492682
9.238565,7.572383,"Astrophysical relations (luminosity, mass, velocity)",0.04956647292389519
4.5790024,9.522985,Galactic dynamics and structures,0.005013002128960492
4.145791,6.6914744,Low-mass stars and binary systems,0.0019632109733548437
11.13125,6.4590693,Vector fields in cosmological models,0.007617111243710726
3.9735675,8.841287,M17 region studies,0.0013996626076451045
7.1666403,4.924163,Magnetic flux ropes in solar flares,0.009318806308795037
7.7313695,9.83504,Nancy Grace Roman Space Telescope,0.002386793078300073
5.3920593,11.877637,"Habitability of exoplanets, atmospheric models",0.0014954289965892432
10.209498,9.067074,Kernel methods in astronomical imaging,0.00282879179650379
3.9482327,9.672182,Bars in galaxies,0.022317251946636023
7.214943,5.1038213,Solar Energetic Particles (SEPs),0.0018048280993318453
8.742915,4.2697453,Borexino experiment,0.0006998313038225522
7.270664,7.55534,Rotational transitions and collisional excitation,0.0018232447125903334
3.699573,8.300148,Orion Nebula Cluster (ONC),0.0019889942319167276
5.498477,5.7353497,Gamma-ray bursts (GRBs) detected by BATSE,0.007764444149778632
11.125009,6.2121253,DBI theory in cosmology,0.002622525728008722
3.1312675,7.9633045,Homunculus nebula around Eta Carinae,0.0013812459943866164
5.353817,10.794106,PDS 70 system and protoplanets,0.002445726240727235
5.446013,11.9376955,Sodium absorption in exoplanet atmospheres,0.0020626606849506804
4.724106,3.1521604,Gravitational-wave memory,0.0008803141137557368
12.040865,6.487012,Gravitational slip in modified gravity theories,0.0009687138573964803
6.1326237,11.028227,Asteroid taxonomy and databases,0.002799325215290209
8.30746,6.4960184,High-energy astrophysical phenomena and observational techniques,0.003583872940101807
7.2519946,9.792217,Large-scale astronomical surveys,0.0053518678129166755
8.69768,7.6386137,Dyson spheres and related technosignatures,0.0010976301502058977
10.019819,9.2424,Data analysis tools and techniques,0.0034660066152474825
7.496526,5.8302407,Alfvén waves in high magnetic fields,0.002055294039647285
8.428237,2.5902386,Intrinsic properties and alignments in weak lensing,0.009598738830324059
9.346527,10.929384,Detailed technical descriptions of astronomical instruments.,0.0023499598517830963
10.396356,8.285739,Prediction/Forecasting in Astrophysics,0.004003771722395339
10.523759,6.280217,Quintessence in cosmological models,0.002744075375514744
9.020649,8.864975,Orientation in Astronomy,0.004250554340059081
8.951279,7.8747287,Epoch of Reionization and IGM simulations,0.0028729916683241617
10.029174,6.808501,Chaplygin gas in cosmology,0.0019889942319167276
8.504054,7.376959,Recovery of astrophysical properties,0.003698055942304434
8.490065,10.0081005,Advanced Camera for Surveys (ACS),0.0062211319587173195
6.049624,7.7699113,Intranight optical variability in radio-quiet quasars,0.0011234134087677813
2.82038,5.7893624,Supernova Remnants (SNRs),0.008493742034814766
3.9961205,7.495874,RW Aurigae system and dimming events,0.001786411486073357
5.742808,8.883593,High-redshift molecular gas and star formation,0.004368420664913405
8.480184,9.823116,AT 2018cow and related features,0.0015469955137130103
7.1654162,4.90371,Magnetic braiding in solar corona,0.0008213809513285744
9.056929,8.200138,POLARBEAR experiment and B-mode polarization,0.0019595276507031463
7.5243626,11.281912,CubeSats and nanosatellites in space missions,0.0018674445844107052
4.3927755,7.3622293,OB stars and associations,0.009904454610414963
3.9271462,9.624403,Shell galaxies,0.017963564572329407
4.9572215,7.2588024,Hypervelocity stars and their dynamics,0.0018048280993318453
6.6170225,8.579807,Heliosphere and Local Interstellar Medium,0.00276617531142493
10.348602,10.4019375,Innovative methods and educational activities in astronomy,0.004792002769858634
6.2939887,11.460029,Centaur rings and interstellar probes,0.0020074108451752157
5.0693917,4.4477463,Hypermassive neutron stars in mergers,0.001849027971152217
5.3868575,9.328288,Halo Occupation Distribution (HOD),0.002254193462838958
8.647373,8.542132,Obliquity (Axial Tilt) of Planets and Stars,0.002780908602031721
7.489639,10.304507,Thirty Meter Telescope (TMT) and IRIS,0.0018748112297141005
10.882815,7.4775147,Reconstruction techniques in cosmology,0.01841292993583652
4.851776,10.446184,Transitional disks and their properties,0.002128960492681238
7.136993,8.961822,Soft X-ray sources and phenomena,0.023470131936617383
4.8609123,4.8979473,"Neutron star X-ray transients, crustal cooling",0.0024936094351993045
5.6005034,11.911554,π Mensae planetary system studies,0.0006187982054852041
8.33725,8.633813,Lunar impact flashes detection,0.0026151590827053267
9.3507595,8.134328,Cosmic Microwave Background (CMB) Anomalies,0.0046557198317458215
10.271352,3.7833335,Dark matter detection with WIMPs and bubble chambers,0.0017900948087250547
8.156514,6.613843,Proton-related phenomena in astrophysics,0.017359499657450993
4.7533484,9.199783,Final states of mergers and coalescence,0.0026114757600536292
9.3611355,10.711198,Mechanical vibrations in astronomical instruments,0.0030829410594709274
7.9813857,10.484596,Hitomi satellite instrumentation and calibration,0.0022063102683668886
3.6900606,8.131971,Betelgeuse,0.0018748112297141005
9.53631,8.564587,Absolute measurements in astrophysics,0.006453181285774271
10.442714,9.007812,Use of GPUs in Astronomy,0.003263423869404112
6.0413184,7.92633,Radio loudness in AGNs and quasars,0.00623586524932411
11.0242605,6.260017,Landscape cosmology in string theory,0.00115656331263306
7.8572702,9.267709,COMPTEL instrument and MeV gamma-ray astronomy,0.0012302297656670129
8.111141,6.4981236,Currents in astrophysical phenomena,0.013414661097482817
3.7589843,8.091867,Proplyds in Orion Nebula,0.002283660044052539
8.398216,5.557017,Cosmic ray acceleration in shocks,0.003458639969944087
8.43158,8.011761,Intra-system planetary uniformity,0.0023978430462551657
8.627113,5.023189,"Ultra-high energy cosmic rays, Yakutsk EAS Array",0.0037201558782146197
9.027268,10.567,Development of radio astronomy in Africa,0.00301664125174037
6.0930157,12.258876,Transiting exoplanets from TESS,0.003355506935696553
10.039847,7.344529,Fisher Information Matrix,0.0019632109733548437
8.321243,10.171864,FAST telescope and CRAFTS survey,0.0007329812076878311
4.9869084,11.029209,Formation and differentiation of terrestrial planets,0.010040737548527776
6.064888,8.409045,Zodiacal Light,0.0024346762727721423
9.773469,7.683302,Butterfly Diagram,0.0023720597876932823
9.648945,3.6960695,Zel'dovich Pancakes,0.0018453446485005194
10.709429,4.3362765,Inelastic dark matter interactions,0.003554406358888226
5.2258787,8.477076,Proplyds in star formation regions,0.0010497469557338283
8.17413,10.79059,Kilo-Degree Survey (KiDS),0.0013591460584764304
10.540917,4.194496,Sommerfeld effect/enhancement in dark matter,0.0011234134087677813
10.237372,10.129906,Gender bias in astronomy,0.0022873433667042367
6.619834,8.855586,Diffuse Interstellar Bands (DIBs),0.002744075375514744
8.069667,9.385245,Imaging Atmospheric Cherenkov Telescopes in Gamma-ray Astronomy,0.0071714292028553115
7.4488196,11.17437,DART mission impact on Dimorphos,0.0017937781313767524
4.9279594,11.697319,Radial velocity measurements,0.05675263541735729
2.9143345,8.591451,NGC 2419 Globular Cluster,0.0017311616462978923
9.723352,10.780654,Specific technical methods and indicators,0.0027109254716494655
10.299736,4.1176124,Splashback radius in dark matter halos,0.0014733290606790573
8.642162,7.3225803,Global-scale astrophysical phenomena,0.0020626606849506804
5.9422016,8.078231,AGN unification scheme,0.003222907320235438
2.720097,5.53465,"Supernovae types, progenitors, environments",0.014759073865352457
7.089921,5.487755,Geomagnetic storms and related phenomena,0.0033665569036516463
11.083866,9.41289,Machine Learning in Cosmological Simulations,0.003429173388730506
9.997112,9.415049,Deconvolution algorithms in radio astronomy,0.02882568307218576
8.282195,5.872007,Lundquist number in magnetic reconnection,0.0021436937832880285
10.369453,10.436221,Astronomy education and active learning strategies,0.0005819649789682277
10.349659,7.3675966,Cosmological simulations and molecular clouds,0.006792046969730454
4.0568957,5.426806,Crab Pulsar,0.002780908602031721
11.918833,6.246919,Lockman Hole,0.0008213809513285744
8.913115,6.1154127,Magnetorotational Instability (MRI),0.003970621818530059
9.657815,7.091862,Tsallis statistics in astrophysics,0.0011860298938466411
5.1537375,9.359829,NIKA2 SZ effect in galaxy clusters,0.0018932278429725888
